cluster,Source,x,y
21,reg,8.27338,-3.664668
18,reg,8.742009,-2.5120816
16,reg,7.0980787,-6.387996
16,reg,7.0624785,-6.3681006
17,reg,6.8017693,-5.7968874
17,reg,6.9722905,-5.6235046
17,reg,6.806605,-6.0190353
17,reg,6.7489514,-5.960372
21,reg,8.181695,-3.277259
16,reg,7.1251273,-6.159635
5,reg,7.555197,-2.604355
5,reg,7.633815,-2.7202275
5,reg,7.58291,-2.313883
16,reg,7.2496367,-6.5816693
16,reg,7.1495476,-6.054684
16,reg,7.264991,-6.6250954
5,reg,7.577313,-2.4989996
18,reg,9.034702,-3.1282449
2,reg,8.782755,-5.2535524
2,reg,8.872763,-5.2607555
8,reg,7.5734,-4.978296
18,reg,8.774851,-2.7747636
13,reg,7.4975348,-3.620806
14,reg,7.327863,-5.178108
14,reg,7.675911,-5.615518
18,reg,9.016799,-2.722481
18,reg,9.057264,-2.493309
18,reg,8.423521,-3.1626792
7,reg,8.413337,-4.528319
17,reg,6.9839587,-5.686489
6,reg,8.414221,-4.2602515
7,reg,8.328007,-4.954532
10,reg,7.9573774,-4.1727824
18,reg,8.86726,-2.572553
2,reg,8.932011,-5.08172
11,reg,8.398028,-3.5679586
14,reg,7.3730354,-5.1379666
14,reg,7.321598,-1.7283651
6,reg,8.083544,-4.5486565
9,reg,8.064524,-5.253196
17,reg,7.0409555,-5.5618315
9,reg,8.138973,-5.369295
16,reg,7.2343006,-6.2931294
10,reg,8.1736555,-3.677108
18,reg,9.053982,-2.8871932
18,reg,8.910788,-2.765569
12,reg,8.806483,-2.0013685
15,reg,7.345712,-1.1437064
18,reg,9.170599,-2.8530586
12,reg,8.847932,-2.017478
9,reg,8.229699,-5.4752803
18,reg,8.871525,-3.775843
15,reg,7.3142576,-1.1701893
17,reg,7.2052255,-5.967619
17,reg,6.75903,-5.4748783
15,reg,7.267353,-1.1821433
18,reg,8.670175,-2.9187117
16,reg,7.151223,-6.2195773
9,reg,8.019391,-5.635947
8,reg,7.635255,-4.4955044
12,reg,8.837948,-2.201728
17,reg,6.9683375,-5.8898997
6,reg,7.8113055,-4.122966
2,reg,9.17216,-5.1376085
11,reg,8.430077,-3.820761
2,reg,9.1426735,-5.1040926
18,reg,9.088574,-3.3687983
18,reg,9.070973,-3.5462573
13,reg,7.558059,-3.589246
9,reg,8.276471,-5.4172955
16,reg,7.2374296,-6.6323323
17,reg,6.809273,-6.0656347
2,reg,8.859125,-5.1451535
13,reg,7.620297,-3.6214936
13,reg,7.5897408,-3.7817433
21,reg,7.8306713,-3.59801
16,reg,7.100087,-6.48613
10,reg,7.9648266,-4.15128
6,reg,8.357847,-4.2005825
2,reg,9.069287,-5.162719
16,reg,7.240832,-6.64404
16,reg,7.223093,-6.6917324
7,reg,8.723571,-4.4329424
18,reg,9.04725,-3.0929203
7,reg,8.711825,-4.0876527
21,reg,7.889711,-3.5179126
10,reg,7.958987,-4.165143
10,reg,8.0350275,-4.196599
6,reg,8.5176325,-4.262986
8,reg,7.6432204,-4.4374266
6,reg,7.852686,-4.357757
6,reg,7.9463463,-4.5280294
6,reg,7.9656777,-4.345347
16,reg,7.360197,-6.024584
8,reg,7.6599097,-4.6868324
6,reg,7.458595,-4.0139785
14,reg,7.880741,-5.828922
